,JAHR,MONAT,ZNR,ZNAME,STRTYP,STRNR,RINAME,FZTYP,DTVMS,DTVMF,DTVMO,DTVDD,DTVFR,DTVSA,DTVSF,TVMAX,TVMAXT,DATUM
860,2024,10,1078,Westbahnhof,B,221,Stadthalle,Kfz,31594,31601,30925,31419,32961,33401,30480,33898,"*Sa,12.10.",2024-10-01
861,2024,10,1078,Westbahnhof,B,221,Stadthalle,LkwÄ,792,945,974,956,877,435,300,1064,"Do,10.10.",2024-10-01
862,2024,10,1078,Westbahnhof,B,221,Gesamt,Kfz,68540,68688,66978,68169,72342,72342,65580,73774,"Fr,25.10.",2024-10-01
863,2024,10,1078,Westbahnhof,B,221,Gesamt,LkwÄ,1618,1942,2005,1970,1770,873,578,2106,"*Do,10.10.",2024-10-01
864,2024,10,1089,Floridsdorf-Br.,B,226,Brigittenau,Kfz,12501,13362,13098,13511,13064,11376,9217,14166,"Di,15.10.",2024-10-01
865,2024,10,1089,Floridsdorf-Br.,B,226,Brigittenau,LkwÄ,266,329,354,337,270,113,71,388,"Di,01.10.",2024-10-01
866,2024,10,1089,Floridsdorf-Br.,B,226,Floridsdorf,Kfz,13677,14689,13854,14867,14853,12298,9853,15446,"Di,08.10.",2024-10-01
867,2024,10,1089,Floridsdorf-Br.,B,226,Floridsdorf,LkwÄ,303,375,381,383,341,131,77,417,"Di,01.10.",2024-10-01
868,2024,10,1089,Floridsdorf-Br.,B,226,Gesamt,Kfz,26178,28050,26952,28379,27917,23674,19070,29425,"Di,01.10.",2024-10-01
869,2024,10,1089,Floridsdorf-Br.,B,226,Gesamt,LkwÄ,570,704,735,720,612,244,148,805,"Di,01.10.",2024-10-01
870,2024,10,1096,Brigittenauer Brücke,B,14,Brigittenau,Kfz,13241,14462,14390,14615,13963,10645,9181,16234,"*Do,31.10.",2024-10-01
871,2024,10,1096,Brigittenauer Brücke,B,14,Brigittenau,LkwÄ,336,428,460,435,368,99,53,495,"Mi,16.10.",2024-10-01
872,2024,10,1096,Brigittenauer Brücke,B,14,Floridsdorf,Kfz,11497,12332,11722,12487,12358,10071,8516,13319,"Mi,30.10.",2024-10-01
873,2024,10,1096,Brigittenauer Brücke,B,14,Floridsdorf,LkwÄ,343,417,430,424,376,162,110,495,"Mi,30.10.",2024-10-01
874,2024,10,1096,Brigittenauer Brücke,B,14,Gesamt,Kfz,24738,26794,26111,27102,26321,20716,17697,29053,"*Do,31.10.",2024-10-01
875,2024,10,1096,Brigittenauer Brücke,B,14,Gesamt,LkwÄ,678,845,890,859,744,261,163,901,"Mo,14.10.",2024-10-01
876,2024,10,1131,Karlsplatz,B,1,Heumarkt,Kfz,20566,21777,20406,22029,22204,18995,15938,23652,"Do,03.10.",2024-10-01
877,2024,10,1131,Karlsplatz,B,1,Heumarkt,LkwÄ,635,722,736,731,674,453,344,803,"Do,03.10.",2024-10-01
878,2024,10,1131,Karlsplatz,B,1,Wienzeile,Kfz,13299,14462,13759,14672,14378,11080,9283,15321,"*Do,03.10.",2024-10-01
879,2024,10,1131,Karlsplatz,B,1,Wienzeile,LkwÄ,496,562,569,566,538,382,258,626,"*Mi,09.10.",2024-10-01
880,2024,10,1131,Karlsplatz,B,1,Gesamt,Kfz,33865,36239,34165,36701,36582,30075,25221,38973,"*Do,03.10.",2024-10-01
881,2024,10,1131,Karlsplatz,B,1,Gesamt,LkwÄ,1130,1284,1306,1297,1212,835,602,1403,"*Do,03.10.",2024-10-01
882,2024,10,1170,Donaukanal Straße,B,227,1171-Obere Donaustr.,Kfz,24839,25438,24592,25377,26516,25438,21723,27029,"Fr,11.10.",2024-10-01
883,2024,10,1170,Donaukanal Straße,B,227,1171-Obere Donaustr.,LkwÄ,1013,1150,1104,1191,1044,717,558,1317,"Di,01.10.",2024-10-01
884,2024,10,1170,Donaukanal Straße,B,227,1172-Franz-Josef-Kai,Kfz,37168,39015,37832,38833,40882,35320,29779,41657,"Fr,11.10.",2024-10-01
885,2024,10,1170,Donaukanal Straße,B,227,1172-Franz-Josef-Kai,LkwÄ,1752,2073,2081,2104,1952,1064,685,2226,"*Do,10.10.",2024-10-01
886,2024,10,1170,Donaukanal Straße,B,227,Gesamt,Kfz,62007,64454,62423,64210,67398,60758,51502,68686,"Fr,11.10.",2024-10-01
887,2024,10,1170,Donaukanal Straße,B,227,Gesamt,LkwÄ,2764,3223,3185,3294,2995,1781,1243,3447,"Mi,02.10.",2024-10-01
888,2024,10,1177,Handelskai,B,14,Klosterneuburg,Kfz,11080,11840,11582,12014,11448,9829,8334,12745,"Do,31.10.",2024-10-01
889,2024,10,1177,Handelskai,B,14,Klosterneuburg,LkwÄ,535,667,681,696,544,211,124,753,"Di,22.10.",2024-10-01
890,2024,10,1177,Handelskai,B,14,Freudenau,Kfz,14074,15179,14537,15328,15260,11937,10277,17634,"Do,31.10.",2024-10-01
891,2024,10,1177,Handelskai,B,14,Freudenau,LkwÄ,718,905,959,920,795,235,147,1151,"Do,31.10.",2024-10-01
892,2024,10,1177,Handelskai,B,14,Gesamt,Kfz,25154,27019,26119,27342,26707,21765,18611,30379,"Do,31.10.",2024-10-01
893,2024,10,1177,Handelskai,B,14,Gesamt,LkwÄ,1253,1572,1640,1617,1339,446,271,1872,"Do,31.10.",2024-10-01
894,2024,10,1179,Brunner Straße,B,12,Zentrum,Kfz,13758,15220,15032,15325,15018,11594,8331,16108,"Do,24.10.",2024-10-01
895,2024,10,1179,Brunner Straße,B,12,Zentrum,LkwÄ,1099,1388,1401,1422,1244,361,217,1520,"Mi,30.10.",2024-10-01
896,2024,10,1179,Brunner Straße,B,12,Brunn am Gebirge,Kfz,17432,18909,18455,18858,19551,15685,11687,19811,"Fr,25.10.",2024-10-01
897,2024,10,1179,Brunner Straße,B,12,Brunn am Gebirge,LkwÄ,1295,1622,1640,1662,1453,466,289,1760,"Mi,16.10.",2024-10-01
898,2024,10,1179,Brunner Straße,B,12,Gesamt,Kfz,31190,34129,33487,34183,34569,27278,20019,35389,"Do,24.10.",2024-10-01
899,2024,10,1179,Brunner Straße,B,12,Gesamt,LkwÄ,2394,3009,3040,3084,2697,827,506,3233,"Mi,30.10.",2024-10-01
900,2024,10,1180,Hochstraße,B,13,Zentrum,Kfz,5228,5608,5282,5614,5914,4707,3791,6053,"Fr,18.10.",2024-10-01
901,2024,10,1180,Hochstraße,B,13,Zentrum,LkwÄ,260,312,300,319,300,125,98,353,"Do,10.10.",2024-10-01
902,2024,10,1180,Hochstraße,B,13,Perchtoldsdorf,Kfz,5587,5997,5683,5973,6402,4982,4061,6546,"Fr,11.10.",2024-10-01
903,2024,10,1180,Hochstraße,B,13,Perchtoldsdorf,LkwÄ,272,329,320,335,317,126,100,383,"Do,17.10.",2024-10-01
904,2024,10,1180,Hochstraße,B,13,Gesamt,Kfz,10815,11606,10965,11587,12316,9689,7852,12460,"Fr,18.10.",2024-10-01
905,2024,10,1180,Hochstraße,B,13,Gesamt,LkwÄ,532,641,620,653,616,251,199,716,"Do,17.10.",2024-10-01
906,2024,10,1181,Breitenfurter Straße,B,13,Zentrum,Kfz,6656,7130,6830,7149,7362,5922,4915,7677,"Fr,25.10.",2024-10-01
907,2024,10,1181,Breitenfurter Straße,B,13,Zentrum,LkwÄ,267,320,304,326,312,148,97,368,"Do,17.10.",2024-10-01
908,2024,10,1181,Breitenfurter Straße,B,13,Breitenfurt,Kfz,6595,7054,6774,7099,7166,5826,4942,7421,"Do,31.10.",2024-10-01
909,2024,10,1181,Breitenfurter Straße,B,13,Breitenfurt,LkwÄ,253,301,297,306,287,138,99,330,"Do,24.10.",2024-10-01
910,2024,10,1181,Breitenfurter Straße,B,13,Gesamt,Kfz,13251,14184,13604,14248,14528,11748,9858,15042,"Do,31.10.",2024-10-01
911,2024,10,1181,Breitenfurter Straße,B,13,Gesamt,LkwÄ,520,620,601,631,599,286,197,682,"Do,24.10.",2024-10-01
912,2024,10,1182,Simmeringer Hptstr.,B,225,Zentrum,Kfz,9158,9927,9920,9793,10437,8315,6123,10535,"*Fr,25.10.",2024-10-01
913,2024,10,1182,Simmeringer Hptstr.,B,225,Zentrum,LkwÄ,628,773,760,788,730,272,174,847,"*Do,24.10.",2024-10-01
914,2024,10,1182,Simmeringer Hptstr.,B,225,Schwechat,Kfz,10711,11616,11029,11571,12369,9532,7256,12550,"*Fr,25.10.",2024-10-01
915,2024,10,1182,Simmeringer Hptstr.,B,225,Schwechat,LkwÄ,704,880,845,905,817,256,163,989,"*Mi,16.10.",2024-10-01
916,2024,10,1182,Simmeringer Hptstr.,B,225,Gesamt,Kfz,19868,21543,20949,21364,22806,17847,13379,23085,"*Fr,25.10.",2024-10-01
917,2024,10,1182,Simmeringer Hptstr.,B,225,Gesamt,LkwÄ,1332,1653,1606,1694,1547,528,337,1807,"*Mi,23.10.",2024-10-01
918,2024,10,1184,Himberger Straße,G,0,Zentrum,Kfz,5563,6142,6028,6160,6185,4589,3484,6498,"Fr,25.10.",2024-10-01
919,2024,10,1184,Himberger Straße,G,0,Zentrum,LkwÄ,206,269,247,289,215,45,16,307,"*Mi,09.10.",2024-10-01
920,2024,10,1184,Himberger Straße,G,0,Leopoldsdorf,Kfz,5360,5908,5735,5908,6080,4436,3395,6536,"Fr,25.10.",2024-10-01
921,2024,10,1184,Himberger Straße,G,0,Leopoldsdorf,LkwÄ,216,275,248,283,273,75,26,329,"Do,24.10.",2024-10-01
922,2024,10,1184,Himberger Straße,G,0,Gesamt,Kfz,10923,12049,11763,12068,12265,9025,6878,13034,"Fr,25.10.",2024-10-01
923,2024,10,1184,Himberger Straße,G,0,Gesamt,LkwÄ,422,544,495,572,488,120,41,626,"*Do,24.10.",2024-10-01
924,2024,10,1187,Triester Straße,B,17,Zentrum,Kfz,9716,10498,10282,10486,10762,9986,5952,11113,"Do,31.10.",2024-10-01
925,2024,10,1187,Triester Straße,B,17,Zentrum,LkwÄ,413,522,555,531,458,155,67,570,"Mo,14.10.",2024-10-01
926,2024,10,1187,Triester Straße,B,17,Wr. Neudorf,Kfz,8638,9455,9324,9425,9699,8268,5098,10098,"Do,31.10.",2024-10-01
927,2024,10,1187,Triester Straße,B,17,Wr. Neudorf,LkwÄ,394,500,514,520,414,128,64,557,"Mi,16.10.",2024-10-01
928,2024,10,1187,Triester Straße,B,17,Gesamt,Kfz,18353,19953,19606,19911,20461,18254,11051,21211,"Do,31.10.",2024-10-01
929,2024,10,1187,Triester Straße,B,17,Gesamt,LkwÄ,807,1023,1068,1051,872,282,131,1115,"Mo,14.10.",2024-10-01
930,2024,10,1188,Altmannsdorfer Straße,B,224,Zentrum,Kfz,9576,10662,10548,10731,10516,8866,5006,11118,"Do,24.10.",2024-10-01
931,2024,10,1188,Altmannsdorfer Straße,B,224,Zentrum,LkwÄ,448,565,606,587,442,141,91,626,"Di,22.10.",2024-10-01
932,2024,10,1188,Altmannsdorfer Straße,B,224,Vösendorf,Kfz,9083,10037,9770,10016,10384,8639,4957,10909,"Fr,25.10.",2024-10-01
933,2024,10,1188,Altmannsdorfer Straße,B,224,Vösendorf,LkwÄ,448,562,577,582,471,157,101,626,"Mi,09.10.",2024-10-01
934,2024,10,1188,Altmannsdorfer Straße,B,224,Gesamt,Kfz,18658,20699,20318,20747,20900,17506,9963,21696,"Fr,25.10.",2024-10-01
935,2024,10,1188,Altmannsdorfer Straße,B,224,Gesamt,LkwÄ,896,1127,1184,1169,913,298,193,1250,"Di,01.10.",2024-10-01
936,2024,10,1189,Shuttleworthstraße,B,229,Zentrum,Kfz,10189,10929,10771,10897,11204,9463,7220,11562,"Fr,25.10.",2024-10-01
937,2024,10,1189,Shuttleworthstraße,B,229,Zentrum,LkwÄ,522,661,721,677,540,167,97,772,"Mo,28.10.",2024-10-01
938,2024,10,1189,Shuttleworthstraße,B,229,Leopoldau,Kfz,10152,11141,11008,11152,11234,8694,6477,11637,"Fr,25.10.",2024-10-01
939,2024,10,1189,Shuttleworthstraße,B,229,Leopoldau,LkwÄ,520,662,719,680,540,151,86,737,"Mi,30.10.",2024-10-01
940,2024,10,1189,Shuttleworthstraße,B,229,Gesamt,Kfz,20341,22070,21779,22049,22438,18157,13698,23199,"Fr,25.10.",2024-10-01
941,2024,10,1189,Shuttleworthstraße,B,229,Gesamt,LkwÄ,1042,1323,1440,1357,1080,318,183,1502,"Mo,28.10.",2024-10-01
942,2024,10,1190,Angyalföldstraße,B,3,Kagran,Kfz,6383,6843,6660,6799,7190,6360,4282,7577,"Do,31.10.",2024-10-01
943,2024,10,1190,Angyalföldstraße,B,3,Kagran,LkwÄ,229,283,285,290,254,92,67,316,"Mi,02.10.",2024-10-01
944,2024,10,1190,Angyalföldstraße,B,3,Floridsdorf,Kfz,5735,6095,5912,6044,6470,5659,4123,6652,"Do,31.10.",2024-10-01
945,2024,10,1190,Angyalföldstraße,B,3,Floridsdorf,LkwÄ,167,211,212,216,189,51,35,252,"Mi,16.10.",2024-10-01
946,2024,10,1190,Angyalföldstraße,B,3,Gesamt,Kfz,12118,12938,12572,12843,13660,12019,8405,14229,"Do,31.10.",2024-10-01
947,2024,10,1190,Angyalföldstraße,B,3,Gesamt,LkwÄ,396,493,497,506,443,143,102,560,"Do,10.10.",2024-10-01
948,2024,10,1191,Wientalstraße,B,1,Zentrum,Kfz,24427,25361,24900,25278,26130,23571,20648,28580,"Do,03.10.",2024-10-01
949,2024,10,1191,Wientalstraße,B,1,Zentrum,LkwÄ,877,1049,1057,1078,932,529,293,1163,"Di,22.10.",2024-10-01
950,2024,10,1191,Wientalstraße,B,1,St. Pölten,Kfz,24753,25741,24459,25608,27519,24191,20549,27916,"Fr,11.10.",2024-10-01
951,2024,10,1191,Wientalstraße,B,1,St. Pölten,LkwÄ,807,974,1002,1006,827,415,277,1086,"Di,22.10.",2024-10-01
952,2024,10,1191,Wientalstraße,B,1,Gesamt,Kfz,49181,51101,49360,50887,53648,47762,41197,55714,"Fr,11.10.",2024-10-01
953,2024,10,1191,Wientalstraße,B,1,Gesamt,LkwÄ,1684,2023,2059,2084,1759,944,570,2249,"Di,22.10.",2024-10-01
954,2024,10,1192,Hauptstraße,G,0,Zentrum,Kfz,6215,6719,6362,6748,6966,6000,4029,7872,"Do,17.10.",2024-10-01
955,2024,10,1192,Hauptstraße,G,0,Zentrum,LkwÄ,395,455,446,470,410,248,206,531,"*Di,22.10.",2024-10-01
956,2024,10,1192,Hauptstraße,G,0,St. Pölten,Kfz,6494,6981,6734,6933,7412,6347,4341,8096,"Fr,25.10.",2024-10-01
957,2024,10,1192,Hauptstraße,G,0,St. Pölten,LkwÄ,390,447,442,454,426,253,207,505,"Mi,23.10.",2024-10-01
958,2024,10,1192,Hauptstraße,G,0,Gesamt,Kfz,12710,13700,13096,13680,14378,12347,8370,15806,"*Fr,25.10.",2024-10-01
959,2024,10,1192,Hauptstraße,G,0,Gesamt,LkwÄ,785,902,888,924,836,501,413,1034,"Mi,23.10.",2024-10-01
960,2024,10,1193,Heiligenstädter Straße,B,14,Zentrum,Kfz,16669,17739,17156,17881,17790,15308,12561,18596,"Do,17.10.",2024-10-01
961,2024,10,1193,Heiligenstädter Straße,B,14,Zentrum,LkwÄ,700,857,864,891,726,351,184,941,"Mi,30.10.",2024-10-01
962,2024,10,1193,Heiligenstädter Straße,B,14,Klosterneuburg,Kfz,16380,17404,17041,17529,17300,14983,12509,18076,"Do,24.10.",2024-10-01
963,2024,10,1193,Heiligenstädter Straße,B,14,Klosterneuburg,LkwÄ,694,853,872,884,718,334,181,947,"Mi,30.10.",2024-10-01
964,2024,10,1193,Heiligenstädter Straße,B,14,Gesamt,Kfz,33049,35143,34197,35410,35091,30290,25070,36596,"Do,24.10.",2024-10-01
965,2024,10,1193,Heiligenstädter Straße,B,14,Gesamt,LkwÄ,1394,1710,1736,1775,1444,685,365,1888,"Mi,30.10.",2024-10-01
966,2024,10,1194,Prager Straße,B,3,Zentrum,Kfz,4928,5465,5227,5351,6130,5220,2285,6793,"Fr,25.10.",2024-10-01
967,2024,10,1194,Prager Straße,B,3,Zentrum,LkwÄ,178,219,228,220,208,85,42,257,"Mo,14.10.",2024-10-01
968,2024,10,1194,Prager Straße,B,3,Langenzersd.,Kfz,4828,5397,5257,5274,6000,4954,2133,6689,"Fr,25.10.",2024-10-01
969,2024,10,1194,Prager Straße,B,3,Langenzersd.,LkwÄ,171,212,217,214,201,79,37,230,"Di,01.10.",2024-10-01
970,2024,10,1194,Prager Straße,B,3,Gesamt,Kfz,9756,10862,10484,10625,12130,10174,4418,13482,"Fr,25.10.",2024-10-01
971,2024,10,1194,Prager Straße,B,3,Gesamt,LkwÄ,349,431,446,434,409,164,79,483,"Mo,14.10.",2024-10-01
972,2024,10,1195,Wagramer Straße,B,8,Zentrum,Kfz,3612,3986,4055,3954,4036,3091,2201,4406,"Mo,28.10.",2024-10-01
973,2024,10,1195,Wagramer Straße,B,8,Zentrum,LkwÄ,166,204,220,206,180,67,49,261,"Mo,28.10.",2024-10-01
974,2024,10,1195,Wagramer Straße,B,8,Süßenbrunn,Kfz,3692,4029,3933,4021,4158,3366,2338,4200,"Fr,04.10.",2024-10-01
975,2024,10,1195,Wagramer Straße,B,8,Süßenbrunn,LkwÄ,177,215,221,219,192,89,55,240,"Di,22.10.",2024-10-01
976,2024,10,1195,Wagramer Straße,B,8,Gesamt,Kfz,7304,8015,7988,7975,8194,6457,4539,8353,"Do,31.10.",2024-10-01
977,2024,10,1195,Wagramer Straße,B,8,Gesamt,LkwÄ,342,419,442,425,373,156,104,483,"Mo,28.10.",2024-10-01
978,2024,10,1196,Erzherzog-Karl-Str.,B,3,Groß-Enzersdorf,Kfz,10405,11381,11071,11282,12063,9046,6729,13046,"Fr,25.10.",2024-10-01
979,2024,10,1196,Erzherzog-Karl-Str.,B,3,Groß-Enzersdorf,LkwÄ,280,346,362,353,306,107,82,419,"Mi,16.10.",2024-10-01
980,2024,10,1196,Erzherzog-Karl-Str.,B,3,Kagran,Kfz,11201,12211,11829,12118,12942,9539,7552,13610,"Fr,25.10.",2024-10-01
981,2024,10,1196,Erzherzog-Karl-Str.,B,3,Kagran,LkwÄ,504,593,605,594,576,277,231,629,"Mo,07.10.",2024-10-01
982,2024,10,1196,Erzherzog-Karl-Str.,B,3,Gesamt,Kfz,21606,23592,22900,23399,25006,18585,14281,26656,"Fr,25.10.",2024-10-01
983,2024,10,1196,Erzherzog-Karl-Str.,B,3,Gesamt,LkwÄ,784,939,967,947,882,384,313,1027,"Do,17.10.",2024-10-01
990,2024,10,1198,Brünner Straße,B,7,Zentrum,Kfz,9183,9964,9728,9853,10616,9387,5469,11247,"Fr,25.10.",2024-10-01
991,2024,10,1198,Brünner Straße,B,7,Zentrum,LkwÄ,427,530,550,540,476,205,86,613,"Do,17.10.",2024-10-01
992,2024,10,1198,Brünner Straße,B,7,Wolkersdorf,Kfz,7934,8616,8365,8572,9032,7912,4809,9331,"Fr,25.10.",2024-10-01
993,2024,10,1198,Brünner Straße,B,7,Wolkersdorf,LkwÄ,410,508,507,517,473,208,85,563,"Do,17.10.",2024-10-01
994,2024,10,1198,Brünner Straße,B,7,Gesamt,Kfz,17117,18580,18093,18425,19649,17299,10278,20578,"Fr,25.10.",2024-10-01
995,2024,10,1198,Brünner Straße,B,7,Gesamt,LkwÄ,838,1038,1056,1057,949,413,171,1176,"Do,17.10.",2024-10-01
1002,2024,10,1200,Vorarlberger Allee West,G,0,Zentrum,Kfz,6806,8073,8134,8234,7408,4105,2597,8489,"Di,15.10.",2024-10-01
1003,2024,10,1200,Vorarlberger Allee West,G,0,Zentrum,LkwÄ,905,1152,1177,1186,1002,269,152,1238,"Di,08.10.",2024-10-01
1004,2024,10,1200,Vorarlberger Allee West,G,0,S1,Kfz,6938,8208,7980,8351,7898,4238,2717,8631,"Do,24.10.",2024-10-01
1005,2024,10,1200,Vorarlberger Allee West,G,0,S1,LkwÄ,987,1261,1286,1290,1128,272,153,1324,"Mi,16.10.",2024-10-01
1006,2024,10,1200,Vorarlberger Allee West,G,0,Gesamt,Kfz,13744,16281,16114,16586,15305,8343,5314,16929,"Do,24.10.",2024-10-01
1007,2024,10,1200,Vorarlberger Allee West,G,0,Gesamt,LkwÄ,1892,2414,2463,2476,2130,541,305,2548,"Mi,16.10.",2024-10-01
1008,2024,10,1201,Vorarlberger Allee Ost,G,0,Laxenburger Str.,Kfz,3701,4469,4277,4601,4164,2088,1136,5156,"Do,24.10.",2024-10-01
1009,2024,10,1201,Vorarlberger Allee Ost,G,0,Laxenburger Str.,LkwÄ,876,1112,1118,1149,966,260,164,1266,"Do,24.10.",2024-10-01
1010,2024,10,1201,Vorarlberger Allee Ost,G,0,S1,Kfz,3484,4193,4143,4236,4081,2033,1097,4399,"Do,24.10.",2024-10-01
1011,2024,10,1201,Vorarlberger Allee Ost,G,0,S1,LkwÄ,722,914,948,933,810,222,135,976,"Mo,21.10.",2024-10-01
1012,2024,10,1201,Vorarlberger Allee Ost,G,0,Gesamt,Kfz,7185,8661,8420,8836,8245,4120,2233,9555,"Do,24.10.",2024-10-01
1013,2024,10,1201,Vorarlberger Allee Ost,G,0,Gesamt,LkwÄ,1598,2026,2066,2082,1776,482,300,2234,"Do,24.10.",2024-10-01
1014,2024,10,1202,Spange Vösendorf,G,0,Vösendorf,Kfz,6521,7473,7381,7526,7368,5178,2947,7971,"Do,24.10.",2024-10-01
1015,2024,10,1202,Spange Vösendorf,G,0,Vösendorf,LkwÄ,452,586,614,610,470,89,53,686,"Di,22.10.",2024-10-01
1016,2024,10,1202,Spange Vösendorf,G,0,S1,Kfz,6678,7745,7384,7866,7651,5144,2693,8526,"Do,31.10.",2024-10-01
1017,2024,10,1202,Spange Vösendorf,G,0,S1,LkwÄ,470,609,616,632,517,108,50,707,"*Do,17.10.",2024-10-01
1018,2024,10,1202,Spange Vösendorf,G,0,Gesamt,Kfz,13199,15218,14766,15392,15019,10322,5640,16269,"Do,31.10.",2024-10-01
1019,2024,10,1202,Spange Vösendorf,G,0,Gesamt,LkwÄ,923,1195,1230,1242,988,197,103,1379,"*Do,17.10.",2024-10-01
1032,2024,10,1205,Hernalser Hauptstraße,G,0,Zentrum,Kfz,8788,8981,8631,8966,9387,8821,7879,9535,"Fr,18.10.",2024-10-01
1033,2024,10,1205,Hernalser Hauptstraße,G,0,Zentrum,LkwÄ,209,258,252,267,226,95,55,309,"Di,22.10.",2024-10-01
1034,2024,10,1205,Hernalser Hauptstraße,G,0,Dornbach,Kfz,7734,7967,7793,7963,8152,7618,6733,8361,"Do,31.10.",2024-10-01
1035,2024,10,1205,Hernalser Hauptstraße,G,0,Dornbach,LkwÄ,168,210,217,218,176,60,39,251,"Do,31.10.",2024-10-01
1036,2024,10,1205,Hernalser Hauptstraße,G,0,Gesamt,Kfz,16522,16947,16424,16929,17539,16439,14612,17775,"Do,31.10.",2024-10-01
1037,2024,10,1205,Hernalser Hauptstraße,G,0,Gesamt,LkwÄ,377,468,469,485,402,155,95,541,"Di,22.10.",2024-10-01
1038,2024,10,1206,Hütteldorfer Straße,G,0,Zentrum,Kfz,6379,6793,6552,6731,7266,5908,4755,7429,"Fr,25.10.",2024-10-01
1039,2024,10,1206,Hütteldorfer Straße,G,0,Zentrum,LkwÄ,88,113,118,115,102,23,13,131,"Mi,23.10.",2024-10-01
1040,2024,10,1206,Hütteldorfer Straße,G,0,Hütteldorf,Kfz,5175,5466,5340,5438,5695,4992,3946,5821,"Fr,25.10.",2024-10-01
1041,2024,10,1206,Hütteldorfer Straße,G,0,Hütteldorf,LkwÄ,71,88,95,88,79,30,17,109,"Mo,14.10.",2024-10-01
1042,2024,10,1206,Hütteldorfer Straße,G,0,Gesamt,Kfz,11553,12259,11893,12169,12962,10900,8701,13250,"Fr,25.10.",2024-10-01
1043,2024,10,1206,Hütteldorfer Straße,G,0,Gesamt,LkwÄ,159,201,213,203,181,53,30,236,"Mi,23.10.",2024-10-01
1044,2024,10,1207,Altmannsdorfer Straße II,B,224,Zentrum,Kfz,21417,22042,21750,21936,22733,20856,18882,23409,"Fr,25.10.",2024-10-01
1045,2024,10,1207,Altmannsdorfer Straße II,B,224,Zentrum,LkwÄ,1044,1320,1365,1341,1194,308,216,1402,"Mo,07.10.",2024-10-01
1046,2024,10,1207,Altmannsdorfer Straße II,B,224,Vösendorf,Kfz,25648,26695,25906,26693,27495,24620,21446,28466,"Fr,25.10.",2024-10-01
1047,2024,10,1207,Altmannsdorfer Straße II,B,224,Vösendorf,LkwÄ,1104,1382,1401,1427,1190,421,236,1527,"Mi,09.10.",2024-10-01
1048,2024,10,1207,Altmannsdorfer Straße II,B,224,Gesamt,Kfz,47065,48737,47655,48628,50228,45476,40327,51875,"Fr,25.10.",2024-10-01
1049,2024,10,1207,Altmannsdorfer Straße II,B,224,Gesamt,LkwÄ,2147,2701,2766,2769,2384,729,451,2914,"Mi,09.10.",2024-10-01
1050,2024,10,1208,Wienerbergstraße,B,225,Breitenfurter Straße,Kfz,11664,12842,12725,12998,12372,9294,7671,13633,"Di,08.10.",2024-10-01
1051,2024,10,1208,Wienerbergstraße,B,225,Breitenfurter Straße,LkwÄ,630,754,772,771,671,303,259,836,"Di,08.10.",2024-10-01
1052,2024,10,1208,Wienerbergstraße,B,225,Triester Straße,Kfz,10195,11299,11083,11377,11223,8033,6412,12058,"Di,01.10.",2024-10-01
1053,2024,10,1208,Wienerbergstraße,B,225,Triester Straße,LkwÄ,612,734,751,746,673,288,244,788,"Mi,23.10.",2024-10-01
1054,2024,10,1208,Wienerbergstraße,B,225,Gesamt,Kfz,21859,24141,23808,24376,23594,17327,14083,25238,"Di,01.10.",2024-10-01
1055,2024,10,1208,Wienerbergstraße,B,225,Gesamt,LkwÄ,1242,1488,1524,1517,1344,591,504,1591,"Mi,23.10.",2024-10-01
1056,2024,10,1209,Atzgersdorfer Straße,G,0,Stranzenberg Brücke,Kfz,9011,9959,9542,10109,9812,7093,5801,10856,"Do,24.10.",2024-10-01
1057,2024,10,1209,Atzgersdorfer Straße,G,0,Stranzenberg Brücke,LkwÄ,245,296,288,304,272,114,88,339,"Di,22.10.",2024-10-01
1058,2024,10,1209,Atzgersdorfer Straße,G,0,Rosenhügelstraße,Kfz,9544,10477,10085,10546,10607,7639,6397,10911,"Mi,23.10.",2024-10-01
1059,2024,10,1209,Atzgersdorfer Straße,G,0,Rosenhügelstraße,LkwÄ,243,293,290,297,283,118,85,328,"Do,31.10.",2024-10-01
1060,2024,10,1209,Atzgersdorfer Straße,G,0,Gesamt,Kfz,18555,20435,19627,20655,20419,14732,12198,21628,"Do,24.10.",2024-10-01
1061,2024,10,1209,Atzgersdorfer Straße,G,0,Gesamt,LkwÄ,488,589,578,601,555,232,173,665,"Di,22.10.",2024-10-01
1068,2024,10,1211,Laxenburger Straße II,B,230,Zentrum,Kfz,7710,8983,9141,9168,8134,4771,3614,9516,"Di,01.10.",2024-10-01
1069,2024,10,1211,Laxenburger Straße II,B,230,Zentrum,LkwÄ,1707,2097,2152,2150,1842,725,506,2303,"Di,15.10.",2024-10-01
1070,2024,10,1211,Laxenburger Straße II,B,230,S1,Kfz,8943,10672,10108,10853,10560,5135,3272,11439,"Do,24.10.",2024-10-01
1071,2024,10,1211,Laxenburger Straße II,B,230,S1,LkwÄ,1685,2107,2232,2119,1938,580,407,2400,"Do,10.10.",2024-10-01
1072,2024,10,1211,Laxenburger Straße II,B,230,Gesamt,Kfz,16653,19656,19249,20021,18694,9906,6886,20683,"Do,24.10.",2024-10-01
1073,2024,10,1211,Laxenburger Straße II,B,230,Gesamt,LkwÄ,3393,4204,4384,4269,3780,1305,913,4639,"Do,10.10.",2024-10-01
1074,2024,10,1212,Donaustadtstraße II,B,3,A 23,Kfz,11022,12011,11746,12008,12287,9455,7418,12963,"Fr,25.10.",2024-10-01
